"WINDOWSCLIENT","\Microsoft\Windows\Flighting\FeatureConfig\UsageDataFlushing","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","COM handler","N/A","Task persisting feature usage data to disk","Enabled","Disabled","","SYSTEM","Disabled","00:05:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"WINDOWSCLIENT","\Microsoft\Windows\Flighting\FeatureConfig\UsageDataFlushing","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","COM handler","N/A","Task persisting feature usage data to disk","Enabled","Disabled","","SYSTEM","Disabled","00:05:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"WINDOWSCLIENT","\Microsoft\Windows\Flighting\FeatureConfig\UsageDataFlushing","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","COM handler","N/A","Task persisting feature usage data to disk","Enabled","Disabled","","SYSTEM","Disabled","00:05:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"WINDOWSCLIENT","\Microsoft\Windows\Flighting\FeatureConfig\UsageDataReporting","N/A","Ready","Interactive/Background","4/30/2025 3:58:01 AM","0","Microsoft Corporation","COM handler","N/A","Task periodically logging feature usage reports","Enabled","Disabled","","SYSTEM","Disabled","00:05:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"WINDOWSCLIENT","\Microsoft\Windows\Flighting\OneSettings\RefreshCache","4/30/2025 8:39:18 PM","Ready","Interactive/Background","4/30/2025 3:45:47 PM","-2147023665","Microsoft Corporation","COM handler","N/A","Task periodically refreshing data for OneSettings clients.","Enabled","Disabled","","SYSTEM","Disabled","00:05:00","Scheduling data is not available in this format.","One Time Only, Minute ","11:27:50 PM","2/3/2025","N/A","N/A","N/A","5 Hour(s), 13 Minute(s)","None","Disabled","Disabled"
"WINDOWSCLIENT","\Microsoft\Windows\Flighting\OneSettings\RefreshCache","4/30/2025 8:49:42 PM","Ready","Interactive/Background","4/30/2025 3:45:47 PM","-2147023665","Microsoft Corporation","COM handler","N/A","Task periodically refreshing data for OneSettings clients.","Enabled","Disabled","","SYSTEM","Disabled","00:05:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"WINDOWSCLIENT","\Microsoft\Windows\Flighting\OneSettings\RefreshCache","4/30/2025 8:07:32 PM","Ready","Interactive/Background","4/30/2025 3:45:47 PM","-2147023665","Microsoft Corporation","COM handler","N/A","Task periodically refreshing data for OneSettings clients.","Enabled","Disabled","","SYSTEM","Disabled","00:05:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"WINDOWSCLIENT","\Microsoft\Windows\GroupPolicy\{3E0A038B-D834-4930-9981-E89C9BFF83AA}","4/30/2025 6:01:17 PM","Ready","Interactive/Background","4/30/2025 4:10:18 PM","0","WINDOWSCLIENT$","gpupdate.exe /target:computer","N/A","N/A","Enabled","Disabled","","NETWORK SERVICE","Disabled","72:00:00","Scheduling data is not available in this format.","One Time Only, Minute ","12:28:17 PM","4/30/2025","N/A","N/A","N/A","1 Hour(s), 51 Minute(s)","None","Disabled","Disabled"
"WINDOWSCLIENT","\Microsoft\Windows\GroupPolicy\{3E0A038B-D834-4930-9981-E89C9BFF83AA}","4/30/2025 6:01:17 PM","Ready","Interactive/Background","4/30/2025 4:10:18 PM","0","WINDOWSCLIENT$","gpupdate.exe /target:computer","N/A","N/A","Enabled","Disabled","","NETWORK SERVICE","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"WINDOWSCLIENT","\Microsoft\Windows\GroupPolicy\{A7719E0F-10DB-4640-AD8C-490CC6AD5202}","4/30/2025 5:24:06 PM","Ready","Interactive/Background","4/30/2025 3:39:07 PM","0","WINDOWSCLIENT$","gpupdate.exe /target:user","N/A","N/A","Enabled","Disabled","","NETWORK SERVICE","Disabled","72:00:00","Scheduling data is not available in this format.","One Time Only, Minute ","1:54:06 PM","4/30/2025","N/A","N/A","N/A","1 Hour(s), 45 Minute(s)","None","Disabled","Disabled"
"WINDOWSCLIENT","\Microsoft\Windows\GroupPolicy\{A7719E0F-10DB-4640-AD8C-490CC6AD5202}","4/30/2025 5:24:06 PM","Ready","Interactive/Background","4/30/2025 3:39:07 PM","0","WINDOWSCLIENT$","gpupdate.exe /target:user","N/A","N/A","Enabled","Disabled","","NETWORK SERVICE","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"WINDOWSCLIENT","\Microsoft\Windows\HelloFace\FODCleanupTask","N/A","Ready","Interactive/Background","4/24/2025 10:01:27 AM","-2147467261","N/A","%WinDir%\System32\WinBioPlugIns\FaceFodUninstaller.exe ","N/A","N/A","Enabled","Only Start If Idle for 5 minutes, If Not Idle Retry For 120 minutes","No Start On Batteries","SYSTEM","Disabled","00:15:00","Scheduling data is not available in this format.","At system start up","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"WINDOWSCLIENT","\Microsoft\Windows\Input\LocalUserSyncDataAvailable","N/A","Ready","Interactive/Background","2/3/2025 5:09:31 PM","0","N/A","COM handler","N/A","N/A","Enabled","Disabled","","INTERACTIVE","Disabled","Disabled","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"WINDOWSCLIENT","\Microsoft\Windows\Input\MouseSyncDataAvailable","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","N/A","COM handler","N/A","N/A","Enabled","Disabled","","INTERACTIVE","Disabled","Disabled","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"WINDOWSCLIENT","\Microsoft\Windows\Input\PenSyncDataAvailable","N/A","Ready","Interactive/Background","2/3/2025 5:09:31 PM","0","N/A","COM handler","N/A","N/A","Enabled","Disabled","","INTERACTIVE","Disabled","Disabled","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"WINDOWSCLIENT","\Microsoft\Windows\Input\TouchpadSyncDataAvailable","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","N/A","COM handler","N/A","N/A","Enabled","Disabled","","INTERACTIVE","Disabled","Disabled","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"WINDOWSCLIENT","\Microsoft\Windows\InstallService\ScanForUpdates","5/2/2025 12:50:22 AM","Ready","Interactive/Background","4/30/2025 11:06:55 AM","0","N/A","COM handler","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","04:00:00","Scheduling data is not available in this format.","One Time Only, Hourly ","2:00:00 AM","1/1/2014","N/A","N/A","N/A","24 Hour(s), 0 Minute(s)","None","Disabled","Disabled"
"WINDOWSCLIENT","\Microsoft\Windows\InstallService\ScanForUpdates","5/1/2025 8:43:07 PM","Ready","Interactive/Background","4/30/2025 11:06:55 AM","0","N/A","COM handler","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","04:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"WINDOWSCLIENT","\Microsoft\Windows\InstallService\ScanForUpdates","5/1/2025 1:55:49 PM","Ready","Interactive/Background","4/30/2025 11:06:55 AM","0","N/A","COM handler","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","04:00:00","Scheduling data is not available in this format.","One Time Only","2:00:00 AM","1/1/2014","N/A","N/A","N/A","Disabled","Disabled","Disabled","Disabled"
"WINDOWSCLIENT","\Microsoft\Windows\InstallService\ScanForUpdatesAsUser","N/A","Ready","Interactive/Background","4/30/2025 9:28:42 AM","0","N/A","COM handler","N/A","N/A","Enabled","Disabled","","INTERACTIVE","Disabled","04:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"WINDOWSCLIENT","\Microsoft\Windows\InstallService\SmartRetry","N/A","Ready","Interactive/Background","4/20/2025 5:53:24 PM","0","N/A","COM handler","N/A","N/A","Enabled","Only Start If Idle for  minutes, If Not Idle Retry For  minutes Stop the task if Idle State end","","SYSTEM","Disabled","01:00:00","Scheduling data is not available in this format.","At system start up","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"WINDOWSCLIENT","\Microsoft\Windows\InstallService\SmartRetry","N/A","Ready","Interactive/Background","4/20/2025 5:53:24 PM","0","N/A","COM handler","N/A","N/A","Enabled","Only Start If Idle for  minutes, If Not Idle Retry For  minutes Stop the task if Idle State end","","SYSTEM","Disabled","01:00:00","Scheduling data is not available in this format.","One Time Only","2:00:00 AM","1/1/2014","N/A","N/A","N/A","Disabled","Disabled","Disabled","Disabled"
"WINDOWSCLIENT","\Microsoft\Windows\InstallService\SmartRetry","N/A","Ready","Interactive/Background","4/20/2025 5:53:24 PM","0","N/A","COM handler","N/A","N/A","Enabled","Only Start If Idle for  minutes, If Not Idle Retry For  minutes Stop the task if Idle State end","","SYSTEM","Disabled","01:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"WINDOWSCLIENT","\Microsoft\Windows\InstallService\SmartRetry","N/A","Ready","Interactive/Background","4/20/2025 5:53:24 PM","0","N/A","COM handler","N/A","N/A","Enabled","Only Start If Idle for  minutes, If Not Idle Retry For  minutes Stop the task if Idle State end","","SYSTEM","Disabled","01:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"WINDOWSCLIENT","\Microsoft\Windows\InstallService\SmartRetry","N/A","Ready","Interactive/Background","4/20/2025 5:53:24 PM","0","N/A","COM handler","N/A","N/A","Enabled","Only Start If Idle for  minutes, If Not Idle Retry For  minutes Stop the task if Idle State end","","SYSTEM","Disabled","01:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"WINDOWSCLIENT","\Microsoft\Windows\InstallService\SmartRetry","N/A","Ready","Interactive/Background","4/20/2025 5:53:24 PM","0","N/A","COM handler","N/A","N/A","Enabled","Only Start If Idle for  minutes, If Not Idle Retry For  minutes Stop the task if Idle State end","","SYSTEM","Disabled","01:00:00","Scheduling data is not available in this format.","One Time Only","2:00:00 AM","1/1/2014","N/A","N/A","N/A","Disabled","Disabled","Disabled","Disabled"
"WINDOWSCLIENT","\Microsoft\Windows\InstallService\WakeUpAndContinueUpdates","N/A","Disabled","Interactive/Background","11/30/1999 12:00:00 AM","267011","N/A","COM handler","N/A","N/A","Disabled","Only Start If Idle for  minutes, If Not Idle Retry For  minutes Stop the task if Idle State end","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","04:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"WINDOWSCLIENT","\Microsoft\Windows\InstallService\WakeUpAndScanForUpdates","N/A","Disabled","Interactive/Background","11/30/1999 12:00:00 AM","267011","N/A","COM handler","N/A","N/A","Disabled","Only Start If Idle for  minutes, If Not Idle Retry For  minutes Stop the task if Idle State end","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","04:00:00","Scheduling data is not available in this format.","One Time Only, Hourly ","2:00:00 AM","1/1/2014","N/A","N/A","N/A","24 Hour(s), 0 Minute(s)","None","Disabled","Disabled"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"WINDOWSCLIENT","\Microsoft\Windows\International\Synchronize Language Settings","N/A","Ready","Interactive/Background","4/30/2025 12:09:44 PM","0","Microsoft Corporation","COM handler","N/A","Synchronize User Language Settings from other devices.","Enabled","Disabled","","INTERACTIVE","Disabled","00:10:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"WINDOWSCLIENT","\Microsoft\Windows\International\Synchronize Language Settings","N/A","Ready","Interactive/Background","4/30/2025 12:09:44 PM","0","Microsoft Corporation","COM handler","N/A","Synchronize User Language Settings from other devices.","Enabled","Disabled","","INTERACTIVE","Disabled","00:10:00","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
